mac_client, domain, ip, ip_type 
a0:65:18:83:b9:92,pull-f5-gcp01.tiktokcdn.com,/156.59.27.117,IPv4
a0:65:18:83:b9:92,pull-f5-gcp01.tiktokcdn.com,/156.59.27.26,IPv4
a0:65:18:83:b9:92,pull-f5-gcp01.tiktokcdn.com,/156.59.27.11,IPv4
a0:65:18:83:b9:92,pull-f5-gcp01.tiktokcdn.com,/156.59.27.126,IPv4
a0:65:18:83:b9:92,pull-f5-gcp01.tiktokcdn.com,/156.59.94.25,IPv4
a0:65:18:83:b9:92,pull-f5-gcp01.tiktokcdn.com,/156.59.94.41,IPv4
a0:65:18:83:b9:92,pull-f5-gcp01.tiktokcdn.com,/156.59.94.39,IPv4
44:f4:36:e8:ad:b4,v39-dynamic-sgn1.tiktokcdn.com,/14.238.100.242,IPv6
44:f4:36:e8:ad:b4,v39-dynamic-sgn1.tiktokcdn.com,/14.238.100.241,IPv6
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.217,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.224,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.120,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.228,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.218,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.220,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.190,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.226,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.133,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.227,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.121,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/123.30.147.132,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/123.30.147.131,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.132,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-sg01.tiktokcdn.com,/43.132.68.122,IPv4
24:43:e2:6b:4f:41,pull-f5-sg01.tiktokcdn.com,/156.59.149.147,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.120,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.228,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.218,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.220,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.190,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.226,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.133,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.227,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.121,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/123.30.147.132,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/123.30.147.131,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.132,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.122,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.217,IPv4
a0:65:18:ac:0a:58,pull-flv-f11-gcp01.tiktokcdn.com,/43.132.68.224,IPv4
24:43:e2:6b:4f:41,pull-f5-tt02.fcdn.us.tiktokv.com.c.worldfcdn2.com,/147.160.180.42,IPv4
24:43:e2:6b:4f:41,pull-f5-tt02.fcdn.us.tiktokv.com.c.worldfcdn2.com,/147.160.180.45,IPv4
24:43:e2:6b:4f:41,pull-f5-tt02.fcdn.us.tiktokv.com.c.worldfcdn2.com,/147.160.181.35,IPv4
24:43:e2:6b:4f:41,pull-f5-tt02.fcdn.us.tiktokv.com.c.worldfcdn2.com,/147.160.182.32,IPv4
24:43:e2:6b:4f:41,pull-f5-tt02.fcdn.us.tiktokv.com.c.worldfcdn2.com,/147.160.179.36,IPv4
24:43:e2:6b:4f:41,pull-f5-tt02.fcdn.us.tiktokv.com.c.worldfcdn2.com,/147.160.179.35,IPv4
24:43:e2:6b:4f:41,pull-f5-tt02.fcdn.us.tiktokv.com.c.worldfcdn2.com,/147.160.182.36,IPv4
24:43:e2:6b:4f:41,pull-f5-tt02.fcdn.us.tiktokv.com.c.worldfcdn2.com,/147.160.179.32,IPv4
24:43:e2:6b:4f:41,pull-f5-tt02.fcdn.us.tiktokv.com.c.worldfcdn2.com,/147.160.182.41,IPv4
24:43:e2:6b:4f:41,pull-f5-tt02.fcdn.us.tiktokv.com.c.worldfcdn2.com,/147.160.182.37,IPv4
a0:65:18:ac:0a:58,pull-a5-va01.tiktokcdn.com,/156.59.149.139,IPv4
a0:65:18:83:b9:92,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.230,IPv4
a0:65:18:83:b9:92,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.228,IPv4
a0:65:18:83:b9:92,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.224,IPv4
a0:65:18:83:b9:92,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.231,IPv4
a0:65:18:83:b9:92,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.227,IPv4
a0:65:18:83:b9:92,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.229,IPv4
a0:65:18:83:b9:92,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.225,IPv4
a0:65:18:83:b9:92,pull-flv-l1-va01.tiktokcdn.com,/163.171.218.226,IPv4
94:a7:b7:d1:f9:3a,pull-cmaf-f16-sg01.tiktokcdn.com,/113.171.231.16,IPv6
94:a7:b7:d1:f9:3a,pull-cmaf-f16-sg01.tiktokcdn.com,/113.171.231.34,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/123.30.147.132,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.133,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.123,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/123.30.147.131,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.227,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.59,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.190,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.228,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.122,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/123.30.147.130,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.120,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.224,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.121,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.218,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-va01.ttlivecdn.com,/43.132.68.220,IPv6
a0:65:18:74:fb:09,pull-c5-va01.tiktokcdn.com,/156.59.94.34,IPv4
a0:65:18:74:fb:09,pull-c5-va01.tiktokcdn.com,/156.59.94.24,IPv4
a0:65:18:74:fb:09,pull-c5-va01.tiktokcdn.com,/156.59.94.39,IPv4
a0:65:18:83:b9:92,pull-w5-gcp01.tiktokcdn.com,/156.59.149.140,IPv4
a0:65:18:ac:0a:58,pull-f5-tt02.tiktokcdn.com,/156.59.149.139,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.120,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.122,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.218,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.190,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.228,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.59,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.123,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.217,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.132,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/123.30.147.132,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/123.30.147.131,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.133,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.189,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/123.30.147.130,IPv4
24:43:e2:6b:4f:41,pull-flv-f11-va01.tiktokcdn.com,/43.132.68.58,IPv4
94:a7:b7:d1:f9:3a,pull-cmaf-l10-sg01.tiktokcdn.com.rocket-cdn.com,/36.66.3.174,IPv6
94:a7:b7:d1:f9:3a,pull-cmaf-l10-sg01.tiktokcdn.com.rocket-cdn.com,/49.229.94.41,IPv6
94:a7:b7:d1:f9:3a,pull-cmaf-l10-sg01.tiktokcdn.com.rocket-cdn.com,/156.59.107.86,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l16-tt01.tiktokcdn-us.com.atomile.com,/14.225.20.193,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l16-tt01.tiktokcdn-us.com.atomile.com,/14.225.20.201,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l16-tt01.tiktokcdn-us.com.atomile.com,/14.225.20.196,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l16-tt01.tiktokcdn-us.com.atomile.com,/14.225.20.195,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l16-tt01.tiktokcdn-us.com.atomile.com,/14.225.20.197,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l16-tt01.tiktokcdn-us.com.atomile.com,/14.225.20.200,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l16-tt01.tiktokcdn-us.com.atomile.com,/14.225.20.203,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l16-tt01.tiktokcdn-us.com.atomile.com,/14.225.20.204,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l16-tt01.tiktokcdn-us.com.atomile.com,/14.225.20.199,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l16-tt01.tiktokcdn-us.com.atomile.com,/14.225.20.194,IPv6
a0:65:18:74:fb:09,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.224,IPv4
a0:65:18:74:fb:09,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.225,IPv4
a0:65:18:74:fb:09,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.227,IPv4
a0:65:18:74:fb:09,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.230,IPv4
a0:65:18:74:fb:09,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.229,IPv4
a0:65:18:74:fb:09,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.228,IPv4
a0:65:18:74:fb:09,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.231,IPv4
a0:65:18:74:fb:09,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.226,IPv4
d4:9a:a0:c9:67:21,pull-a16-tt01.fcdn.us.tiktokv.com,/156.59.149.147,IPv4
a0:65:18:83:b9:92,pull-hls-f58-sg01.tiktokcdn.com,/103.1.211.14,IPv4
a0:65:18:83:b9:92,push-rtmp-l11-gcp01.tiktokcdn.com,/43.132.68.141,IPv4
a0:65:18:83:b9:92,push-rtmp-l11-gcp01.tiktokcdn.com,/43.132.68.142,IPv4
a0:65:18:83:b9:92,push-rtmp-l11-gcp01.tiktokcdn.com,/43.132.68.143,IPv4
a4:f4:c2:1a:7f:ba,mon.tiktokv.com,/113.171.11.80,IPv4
a4:f4:c2:1a:7f:ba,mon.tiktokv.com,/113.171.11.64,IPv4
a4:f4:c2:1a:7f:ba,mon.tiktokv.com,/113.171.11.74,IPv4
a4:f4:c2:1a:7f:ba,mon.tiktokv.com,/113.171.11.75,IPv4
a4:f4:c2:1a:7f:ba,mon.tiktokv.com,/113.171.11.58,IPv4
a4:f4:c2:1a:7f:ba,mon.tiktokv.com,/113.171.11.65,IPv4
a4:f4:c2:1a:7f:ba,mon.tiktokv.com,/113.171.11.59,IPv4
a4:f4:c2:1a:7f:ba,mon.tiktokv.com,/113.171.11.57,IPv4
a4:f4:c2:1a:7f:ba,mon.tiktokv.com,/113.171.11.56,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/43.132.68.58,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/43.132.68.122,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/123.30.147.132,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/123.30.147.130,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/43.132.68.228,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/43.132.68.123,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/43.132.68.59,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/43.132.68.220,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/43.132.68.218,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/43.132.68.132,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/43.132.68.217,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/123.30.147.131,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/43.132.68.224,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/43.132.68.227,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.tiktokcdn.com,/43.132.68.121,IPv4
a0:65:18:ac:0a:58,push-rtmp-l11-gcp01.tiktokcdn.com,/43.132.68.142,IPv4
a0:65:18:ac:0a:58,push-rtmp-l11-gcp01.tiktokcdn.com,/43.132.68.141,IPv4
a0:65:18:ac:0a:58,push-rtmp-l11-gcp01.tiktokcdn.com,/43.132.68.143,IPv4
94:a7:b7:d1:f9:3a,push-rtmp-l16-gcp01.tiktokcdn.com.atomile.com,/14.225.240.20,IPv6
94:a7:b7:d1:f9:3a,push-rtmp-l16-gcp01.tiktokcdn.com.atomile.com,/14.225.240.11,IPv6
24:43:e2:6b:4f:41,pull-c5-va01.tiktokcdn.com.c.bytetcdn.com,/156.59.94.41,IPv4
24:43:e2:6b:4f:41,pull-c5-va01.tiktokcdn.com.c.bytetcdn.com,/156.59.94.25,IPv4
24:43:e2:6b:4f:41,pull-c5-va01.tiktokcdn.com.c.bytetcdn.com,/156.59.94.39,IPv4
a0:65:18:ac:0a:58,pull-cmaf-l16-sg01.tiktokcdn.com,/113.171.231.25,IPv4
a0:65:18:ac:0a:58,pull-cmaf-l16-sg01.tiktokcdn.com,/113.171.231.40,IPv4
d4:9a:a0:c9:67:21,pull-cmaf-l10-sg01.tiktokcdn.com,/156.59.127.20,IPv4
d4:9a:a0:c9:67:21,pull-cmaf-l10-sg01.tiktokcdn.com,/156.59.127.21,IPv4
98:f4:28:ea:7d:02,frontier-i18n.tiktokv.com,/147.160.190.177,IPv6
98:f4:28:ea:7d:02,frontier-i18n.tiktokv.com,/147.160.190.113,IPv6
94:a7:b7:d1:f9:3a,pull-w5-sg01.tiktokcdn.com,/156.59.149.140,IPv6
94:a7:b7:d1:f9:3a,pull-hls-f77-va01.tiktokcdn.com,/138.199.46.247,IPv6
d4:9a:a0:c9:67:21,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.195,IPv4
d4:9a:a0:c9:67:21,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.196,IPv4
d4:9a:a0:c9:67:21,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.201,IPv4
d4:9a:a0:c9:67:21,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.204,IPv4
d4:9a:a0:c9:67:21,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.200,IPv4
d4:9a:a0:c9:67:21,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.193,IPv4
d4:9a:a0:c9:67:21,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.194,IPv4
d4:9a:a0:c9:67:21,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.203,IPv4
d4:9a:a0:c9:67:21,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.197,IPv4
d4:9a:a0:c9:67:21,pull-flv-l16-sg01.tiktokcdn.com,/14.225.20.199,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.227,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.220,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.132,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.121,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.226,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.217,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.224,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/123.30.147.131,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.59,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.120,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.218,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.189,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/123.30.147.132,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/123.30.147.130,IPv4
a0:65:18:74:fb:09,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.133,IPv4
a0:65:18:83:b9:92,pull-cmaf-f16-va01.tiktokcdn.com,/104.91.68.107,IPv4
a0:65:18:83:b9:92,pull-cmaf-f16-va01.tiktokcdn.com,/104.91.68.147,IPv4
24:43:e2:6b:4f:41,pull-q5-va01.tiktokcdn.com,/156.59.149.140,IPv4
94:a7:b7:d1:f9:3a,pull-q5-gcp01.tiktokcdn.com,/156.59.149.140,IPv6
a0:65:18:ac:0a:58,pull-cmaf-f16-gcp01.tiktokcdn.com,/113.171.231.32,IPv4
a0:65:18:ac:0a:58,pull-cmaf-f16-gcp01.tiktokcdn.com,/113.171.231.33,IPv4
a0:65:18:74:fb:09,pull-hls-f77-va01.tiktokcdn.com,/138.199.46.247,IPv4
d4:9a:a0:c9:67:21,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.226,IPv4
d4:9a:a0:c9:67:21,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.231,IPv4
d4:9a:a0:c9:67:21,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.224,IPv4
d4:9a:a0:c9:67:21,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.228,IPv4
d4:9a:a0:c9:67:21,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.225,IPv4
d4:9a:a0:c9:67:21,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.230,IPv4
d4:9a:a0:c9:67:21,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.227,IPv4
d4:9a:a0:c9:67:21,pull-flv-l1-gcp01.tiktokcdn.com,/163.171.218.229,IPv4
a0:65:18:ac:0a:58,pull-w5-va01.tiktokcdn.com,/156.59.149.139,IPv4
a0:65:18:83:b9:92,pull-f5-tt01.fcdn.us.tiktokv.com,/156.59.94.25,IPv4
a0:65:18:83:b9:92,pull-f5-tt01.fcdn.us.tiktokv.com,/156.59.94.24,IPv4
a0:65:18:83:b9:92,pull-f5-tt01.fcdn.us.tiktokv.com,/156.59.94.40,IPv4
a0:65:18:35:0a:93,v16.tiktokcdn.com,/113.171.231.11,IPv4
a0:65:18:35:0a:93,v16.tiktokcdn.com,/113.171.231.18,IPv4
a0:65:18:35:0a:93,v16.tiktokcdn.com,/113.171.231.32,IPv4
a0:65:18:35:0a:93,v16.tiktokcdn.com,/113.171.231.34,IPv4
a0:65:18:35:0a:93,v16.tiktokcdn.com,/113.171.231.19,IPv4
a0:65:18:35:0a:93,v16.tiktokcdn.com,/113.171.231.9,IPv4
a0:65:18:35:0a:93,v16.tiktokcdn.com,/113.171.231.40,IPv4
a0:65:18:35:0a:93,v16.tiktokcdn.com,/113.171.231.16,IPv4
94:a7:b7:d1:f9:3a,pull-f5-va01.tiktokcdn.com,/156.59.94.32,IPv6
94:a7:b7:d1:f9:3a,pull-f5-va01.tiktokcdn.com,/156.59.94.25,IPv6
94:a7:b7:d1:f9:3a,pull-f5-va01.tiktokcdn.com,/156.59.94.24,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/43.132.68.228,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/43.132.68.122,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/123.30.147.130,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/43.132.68.120,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/43.132.68.224,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/43.132.68.121,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/43.132.68.218,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/43.132.68.220,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/123.30.147.132,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/43.132.68.133,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/43.132.68.123,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/123.30.147.131,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/43.132.68.227,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/43.132.68.59,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-gcp01.ttlivecdn.com,/43.132.68.190,IPv6
a0:65:18:83:b9:92,push-rtmp-l1-gcp01.tiktokcdn.com,/163.171.218.234,IPv4
a0:65:18:83:b9:92,push-rtmp-l1-gcp01.tiktokcdn.com,/14.225.240.97,IPv4
24:43:e2:6b:4f:41,pull-q5-sg01.tiktokcdn.com,/156.59.149.147,IPv4
94:a7:b7:d1:f9:3a,pull-flv-l10-sg01.tiktokcdn.com.rocket-cdn.com,/49.229.94.41,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l10-sg01.tiktokcdn.com.rocket-cdn.com,/156.59.107.86,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l10-sg01.tiktokcdn.com.rocket-cdn.com,/36.66.3.174,IPv6
a0:65:18:74:fb:09,pull-lls-l11-sg01.tiktokcdn.com,/43.132.68.203,IPv4
a0:65:18:74:fb:09,pull-lls-l11-sg01.tiktokcdn.com,/43.132.68.202,IPv4
a0:65:18:ac:0a:58,pull-c5-va01.tiktokcdn.com,/156.59.94.39,IPv4
a0:65:18:ac:0a:58,pull-c5-va01.tiktokcdn.com,/156.59.94.25,IPv4
a0:65:18:ac:0a:58,pull-c5-va01.tiktokcdn.com,/156.59.94.41,IPv4
a0:65:18:ac:0a:58,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.231,IPv4
a0:65:18:ac:0a:58,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.229,IPv4
a0:65:18:ac:0a:58,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.228,IPv4
a0:65:18:ac:0a:58,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.226,IPv4
a0:65:18:ac:0a:58,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.227,IPv4
a0:65:18:ac:0a:58,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.225,IPv4
a0:65:18:ac:0a:58,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.230,IPv4
a0:65:18:ac:0a:58,pull-flv-l1-sg01.tiktokcdn.com,/163.171.218.224,IPv4
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.227,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.59,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.190,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.228,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.122,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/123.30.147.130,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.120,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.224,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.121,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.218,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.220,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/123.30.147.132,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.133,IPv6
94:a7:b7:d1:f9:3a,pull-flv-l11-sg01.ttlivecdn.com,/43.132.68.123,IPv6
